0	-0.05951654584249258	2000
0	0.7510032865080488	4000
4	0.7787631356502007	6000
4	0.7993772863101594	8000
5	0.769177979606798	10000
8	0.7857490200113996	12000
13	0.7915317799475471	14000
16	0.789144686084705	16000
16	0.789956130130351	18000
20	0.8030978677341455	20000
22	0.7944002283920668	22000
25	0.8087167638447156	24000
25	0.8155084722590364	26000
26	0.8161105441863888	28000
26	0.8215959328736567	30000
27	0.8152206854441015	32000
27	0.8144289172609395	34000
28	0.8154682107077497	36000
29	0.8090108196182004	38000
34	0.807212073323981	40000
35	0.8104943254984399	42000
37	0.8128338224403668	44000
39	0.8106322684478209	46000
40	0.8096678874854951	48000
40	0.8064641180654138	50000
