9.423274993896484	1.8960223542308086e-06	1600
9.324344635009766	1.8807963897415902e-06	3200
9.240175247192383	1.86705449323199e-06	4800
9.160160064697266	1.8534082073529135e-06	6400
9.044946670532227	1.833761984926241e-06	8000
8.926361083984375	1.8132019476979622e-06	9600
8.782503128051758	1.7881675375974737e-06	11200
8.626276016235352	1.7607267182029318e-06	12800
8.460049629211426	1.7311922420049086e-06	14400
8.293278694152832	1.70221539974591e-06	16000
8.129545211791992	1.6739056718506617e-06	17600
7.964488983154297	1.6454185924885678e-06	19200
7.798562049865723	1.6167502963071456e-06	20800
7.6313371658325195	1.5878409840297536e-06	22400
7.4612908363342285	1.5586414292556583e-06	24000
7.2969818115234375	1.5302638303182903e-06	25600
7.129051208496094	1.5009520666353637e-06	27200
6.9715166091918945	1.4732202089362545e-06	28800
6.820662021636963	1.4467929077000008e-06	30400
6.6747283935546875	1.4209118717189995e-06	32000
6.529454231262207	1.3949617141406634e-06	33600
6.391020774841309	1.3700229146706988e-06	35200
6.257797718048096	1.3457934073812794e-06	36800
6.118833541870117	1.3211233635956887e-06	38400
5.981042861938477	1.2960294952790719e-06	40000
5.855917453765869	1.2731533161058906e-06	41600
5.7269744873046875	1.2502746358222794e-06	43200
5.608012676239014	1.2281744830033858e-06	44800
5.485241889953613	1.2057578260282753e-06	46400
5.368341445922852	1.1839088074339088e-06	48000
5.251637935638428	1.1630258995865006e-06	49600
5.126752853393555	1.140668928201194e-06	51200
5.016353130340576	1.1201784673176007e-06	52800
4.905239105224609	1.099656401493121e-06	54400
4.798173904418945	1.0791750355565455e-06	56000
4.688686370849609	1.058397174347192e-06	57600
4.584938049316406	1.0389962881163228e-06	59200
4.487322807312012	1.0201346185567672e-06	60800
4.392048358917236	1.0022123433373054e-06	62400
4.297128677368164	9.839757240115432e-07	64000
4.207161903381348	9.665907327871537e-07	65600
4.121492862701416	9.497179007667e-07	67200
4.03099250793457	9.327754355581419e-07	68800
3.9417734146118164	9.150872983809677e-07	70400
3.8561177253723145	8.983614065982692e-07	72000
3.773599147796631	8.887032549864671e-07	73600
3.690159797668457	8.843837235872343e-07	75200
3.61672043800354	8.807924700704461e-07	76800
3.538804769515991	8.764153562879073e-07	78400
3.464705228805542	8.71957183790073e-07	80000
3.3920788764953613	8.681830649948097e-07	81600
3.323120594024658	8.634971209176001e-07	83200
3.2541136741638184	8.584522674937034e-07	84800
3.184417486190796	8.536035238648765e-07	86400
3.1150412559509277	8.487299396620074e-07	88000
3.053197145462036	8.437691008111869e-07	89600
2.990539073944092	8.385948149225442e-07	91200
2.9249026775360107	8.332593210980122e-07	92800
2.8645315170288086	8.278314567178313e-07	94400
2.802971601486206	8.220197287300834e-07	96000
2.7443697452545166	8.166893508132489e-07	97600
2.6865649223327637	8.109591931315663e-07	99200
2.633816719055176	8.055567946030351e-07	100800
2.581557512283325	8.000622528925305e-07	102400
2.5296239852905273	7.948231086629676e-07	104000
2.4779038429260254	7.888571076364315e-07	105600
2.427168369293213	7.832235837668122e-07	107200
2.380411148071289	7.77709715293895e-07	108800
2.3327205181121826	7.720060466454015e-07	110400
2.28239107131958	7.66122695949889e-07	112000
2.2383503913879395	7.604377287862008e-07	113600
2.193312168121338	7.547209861513693e-07	115200
2.151726245880127	7.489649078706861e-07	116800
2.105194091796875	7.429803190461826e-07	118400
2.0661959648132324	7.372283334916574e-07	120000
2.025466203689575	7.310038654395612e-07	121600
1.9878618717193604	7.250151838888996e-07	123200
1.9509611129760742	7.194068984972546e-07	124800
1.917611837387085	7.14319128292118e-07	126400
1.879555344581604	7.08328968812566e-07	128000
1.8425590991973877	7.020512384769972e-07	129600
1.807224154472351	6.961784606573929e-07	131200
