11.049959	0.0000121868	1600
10.724431	0.0000119132	3200
10.068123	0.0000113127	4800
9.267516	0.0000105927	6400
8.457810	0.0000098352	8000
7.611733	0.0000090508	9600
6.832400	0.0000082906	11200
6.079409	0.0000078507	12800
5.372719	0.0000074544	14400
4.729465	0.0000070997	16000
4.179682	0.0000067461	17600
3.703181	0.0000064206	19200
3.248273	0.0000060613	20800
2.890059	0.0000057370	22400
2.567166	0.0000055349	24000
2.296254	0.0000053678	25600
2.057116	0.0000052084	27200
1.834170	0.0000050419	28800
1.650134	0.0000048637	30400
1.497724	0.0000046934	32000
1.359520	0.0000045239	33600
1.233117	0.0000044126	35200
1.127620	0.0000043200	36800
1.030489	0.0000042159	38400
0.940766	0.0000041146	40000
0.860666	0.0000040131	41600
0.783111	0.0000039022	43200
0.730063	0.0000037916	44800
0.670192	0.0000037063	46400
0.620865	0.0000036468	48000
0.581167	0.0000035832	49600
0.542041	0.0000035165	51200
0.506446	0.0000034392	52800
0.472568	0.0000033646	54400
0.448180	0.0000032917	56000
0.424755	0.0000032308	57600
0.404919	0.0000031826	59200
0.383578	0.0000031321	60800
0.364876	0.0000030809	62400
0.349688	0.0000030246	64000
0.337112	0.0000029656	65600
0.322539	0.0000029050	67200
0.311344	0.0000028644	68800
0.297531	0.0000028269	70400
0.286570	0.0000027865	72000
0.277426	0.0000027491	73600
0.268053	0.0000027084	75200
0.260467	0.0000026618	76800
0.252862	0.0000026122	78400
0.246874	0.0000025746	80000
0.240391	0.0000025500	81600
0.235931	0.0000025242	83200
0.229395	0.0000024908	84800
0.224515	0.0000024538	86400
0.220195	0.0000024156	88000
0.215093	0.0000023766	89600
0.210903	0.0000023467	91200
0.207105	0.0000023252	92800
0.202769	0.0000022980	94400
0.198878	0.0000022753	96000
0.195318	0.0000022477	97600
0.190961	0.0000022179	99200
0.187715	0.0000021876	100800
0.184410	0.0000021598	102400
0.181407	0.0000021398	104000
0.178480	0.0000021208	105600
0.175935	0.0000020984	107200
0.173603	0.0000020761	108800
0.170964	0.0000020496	110400
0.168664	0.0000020230	112000
0.165957	0.0000019961	113600
0.163836	0.0000019791	115200
0.161975	0.0000019635	116800
0.159957	0.0000019408	118400
0.157985	0.0000019212	120000
0.156186	0.0000018993	121600
0.153973	0.0000018772	123200
0.152221	0.0000018564	124800
0.150625	0.0000018424	126400
0.148576	0.0000018271	128000
0.147064	0.0000018119	129600
0.145481	0.0000017932	131200
0.143859	0.0000017761	132800
0.142142	0.0000017591	134400
0.140595	0.0000017365	136000
0.139209	0.0000017251	137600
0.137717	0.0000017132	139200
0.136221	0.0000016972	140800
0.134872	0.0000016820	142400
0.133520	0.0000016666	144000
0.132181	0.0000016490	145600
0.130892	0.0000016299	147200
0.129620	0.0000016282	148800
0.128455	0.0000016263	150400
0.127297	0.0000016246	152000
0.126169	0.0000016229	153600
0.125085	0.0000016210	155200
0.123929	0.0000016191	156800
0.122842	0.0000016170	158400
0.121739	0.0000016148	160000
0.120693	0.0000016126	161600
0.119684	0.0000016102	163200
0.118681	0.0000016079	164800
0.117689	0.0000016053	166400
0.116700	0.0000016025	168000
0.115706	0.0000015998	169600
0.114823	0.0000015971	171200
0.113871	0.0000015947	172800
0.113033	0.0000015920	174400
0.112162	0.0000015897	176000
0.111260	0.0000015869	177600
0.110407	0.0000015842	179200
0.109611	0.0000015815	180800
0.108775	0.0000015786	182400
0.107978	0.0000015750	184000
0.107267	0.0000015719	185600
0.106446	0.0000015690	187200
0.105691	0.0000015661	188800
0.104906	0.0000015628	190400
0.104124	0.0000015596	192000
0.103413	0.0000015566	193600
0.102714	0.0000015538	195200
0.102001	0.0000015503	196800
0.101308	0.0000015470	198400
0.100634	0.0000015434	200000
0.097671	0.0000015377	201600
0.095082	0.0000015337	203200
0.092884	0.0000015302	204800
0.091155	0.0000015272	206400
0.089889	0.0000015234	208000
0.089026	0.0000015205	209600
0.088245	0.0000015176	211200
0.087531	0.0000015155	212800
0.086897	0.0000015136	214400
0.086355	0.0000015115	216000
0.085830	0.0000015099	217600
0.085338	0.0000015086	219200
0.084827	0.0000015078	220800
0.084362	0.0000015068	222400
0.083871	0.0000015056	224000
0.083505	0.0000015048	225600
0.083073	0.0000015041	227200
0.082693	0.0000015034	228800
0.082366	0.0000015031	230400
0.082023	0.0000015025	232000
0.081637	0.0000015019	233600
0.081267	0.0000015014	235200
0.080986	0.0000015006	236800
0.080666	0.0000015003	238400
0.080317	0.0000014996	240000
0.079961	0.0000014989	241600
0.079649	0.0000014983	243200
0.079374	0.0000014979	244800
0.079134	0.0000014974	246400
0.078836	0.0000014971	248000
0.078601	0.0000014967	249600
0.078340	0.0000014961	251200
0.078131	0.0000014958	252800
0.077874	0.0000014954	254400
0.077568	0.0000014949	256000
0.077299	0.0000014944	257600
0.077040	0.0000014943	259200
0.076817	0.0000014941	260800
0.076591	0.0000014938	262400
0.076359	0.0000014935	264000
0.076162	0.0000014932	265600
0.075921	0.0000014933	267200
0.075722	0.0000014930	268800
0.075505	0.0000014928	270400
0.075275	0.0000014925	272000
0.075046	0.0000014917	273600
0.074820	0.0000014913	275200
0.074589	0.0000014912	276800
0.074326	0.0000014908	278400
0.074160	0.0000014902	280000
0.073956	0.0000014897	281600
0.073705	0.0000014892	283200
0.073500	0.0000014889	284800
0.073270	0.0000014888	286400
0.073062	0.0000014888	288000
0.072928	0.0000014883	289600
0.072750	0.0000014883	291200
0.072597	0.0000014878	292800
0.072398	0.0000014874	294400
0.072148	0.0000014871	296000
0.071990	0.0000014866	297600
